fips_code,date,cases,deaths,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
48235,2020-10-07,12,0,,,,,,
48235,2020-10-08,12,0,,,,,,
48235,2020-10-09,13,0,,,,,,
48235,2020-10-10,13,0,,,,,,
48235,2020-10-11,13,0,,,,,,
48235,2020-10-12,13,0,,,,,,
48235,2020-10-13,13,0,,,,,,
48235,2020-10-14,13,0,,,,,,
48235,2020-10-15,13,0,,,,,,
48235,2020-10-16,13,0,,,,,,
48235,2020-10-17,13,0,,,,,,
48235,2020-10-18,13,0,,,,,,
48237,2020-10-04,140,3,,,,,,
48237,2020-10-05,140,3,,,,,-10.0,
48237,2020-10-06,143,3,,,,,-19.0,
48237,2020-10-07,144,3,,,,,-13.0,
48237,2020-10-08,144,3,,,,,-8.0,
48237,2020-10-09,143,3,,,,,-13.0,
48237,2020-10-10,143,3,,,,,,
48237,2020-10-11,143,3,,,,,,
48237,2020-10-12,143,3,,,,,-30.0,
48237,2020-10-13,143,3,,,,,-12.0,
48237,2020-10-14,144,3,,,,,-12.0,
48237,2020-10-15,147,3,,,,,-9.0,
48237,2020-10-16,147,3,,,,,-11.0,
48237,2020-10-17,148,3,,,,,,
48237,2020-10-18,148,3,,,,,,
48239,2020-10-04,614,16,,,,2.0,,
48239,2020-10-05,633,16,,,,5.0,-15.0,
48239,2020-10-06,630,16,,,,-12.0,-20.0,
48239,2020-10-07,626,16,,,,-11.0,-23.0,
48239,2020-10-08,627,16,,,,-11.0,-16.0,
48239,2020-10-09,627,16,,,,-5.0,-15.0,
48239,2020-10-10,626,16,,,,-10.0,,
48239,2020-10-11,626,16,,,,-2.0,,
48239,2020-10-12,632,16,,,,19.0,-22.0,
48239,2020-10-13,633,16,,,,-10.0,-18.0,
48239,2020-10-14,633,16,,,,-9.0,-15.0,
48239,2020-10-15,635,16,,,,4.0,-19.0,
48239,2020-10-16,635,16,,,,-7.0,-17.0,
48239,2020-10-17,636,16,,,,,,
48239,2020-10-18,636,16,,,,,,
48241,2020-10-04,483,30,5.0,-2.0,,,-18.0,
48241,2020-10-05,489,30,9.0,-1.0,-26.0,,-14.0,0.0
48241,2020-10-06,495,30,2.0,-2.0,-19.0,,-18.0,1.0
48241,2020-10-07,496,30,1.0,7.0,-22.0,,-13.0,1.0
48241,2020-10-08,496,30,25.0,33.0,1.0,,-15.0,2.0
48241,2020-10-09,500,30,-22.0,-18.0,-26.0,,-37.0,18.0
48241,2020-10-10,500,31,22.0,11.0,,,-11.0,
48241,2020-10-11,500,31,25.0,,,,-11.0,
48241,2020-10-12,500,31,9.0,-2.0,-12.0,,-21.0,4.0
48241,2020-10-13,500,31,4.0,-5.0,-19.0,,-14.0,2.0
48241,2020-10-14,505,33,7.0,1.0,-25.0,,-12.0,3.0
48241,2020-10-15,507,33,14.0,-6.0,-19.0,,-14.0,2.0
48241,2020-10-16,507,34,10.0,-9.0,-24.0,,-14.0,3.0
48241,2020-10-17,507,34,,,,,,
48241,2020-10-18,507,34,,,,,,
48243,2020-10-04,14,0,,,,,,
48243,2020-10-05,14,0,,,,,,
48243,2020-10-06,14,0,,,,,,
48243,2020-10-07,14,0,,,,,,
48243,2020-10-08,14,0,,,,,,
48243,2020-10-09,14,0,,,,,,
48243,2020-10-10,14,0,,,,,,
48243,2020-10-11,14,0,,,,,,
48243,2020-10-12,14,0,,,,,,
48243,2020-10-13,17,0,,,,,,
48243,2020-10-14,17,0,,,,,,
48243,2020-10-15,17,0,,,,,,
48243,2020-10-16,17,0,,,,,,
48243,2020-10-17,17,0,,,,,,
48243,2020-10-18,17,0,,,,,,
48245,2020-10-04,7585,136,-7.0,-4.0,20.0,-12.0,-17.0,3.0
48245,2020-10-05,7585,136,-12.0,-4.0,1.0,-7.0,-19.0,4.0
48245,2020-10-06,7669,137,-10.0,-5.0,13.0,-10.0,-22.0,5.0
48245,2020-10-07,7708,138,-11.0,-5.0,,0.0,-23.0,5.0
48245,2020-10-08,7753,138,-11.0,5.0,,21.0,-24.0,6.0
48245,2020-10-09,7763,140,-54.0,-34.0,-62.0,-31.0,-50.0,21.0
48245,2020-10-10,7775,142,-17.0,1.0,-15.0,-12.0,-29.0,-4.0
48245,2020-10-11,7775,142,-3.0,3.0,-1.0,-8.0,-17.0,-4.0
48245,2020-10-12,7775,142,-6.0,1.0,2.0,-8.0,-30.0,3.0
48245,2020-10-13,7855,144,-3.0,-1.0,81.0,-8.0,-27.0,4.0
48245,2020-10-14,7871,144,-3.0,-2.0,,-3.0,-27.0,5.0
48245,2020-10-15,7950,144,-9.0,-4.0,,-11.0,-24.0,5.0
48245,2020-10-16,7980,145,-11.0,-6.0,18.0,-6.0,-21.0,7.0
48245,2020-10-17,8017,146,,,,,,
48245,2020-10-18,8017,146,,,,,,
48247,2020-10-04,111,3,,,,,,
48247,2020-10-05,113,3,,,,,,
48247,2020-10-06,113,3,,,,,,
48247,2020-10-07,113,3,,,,,,
48247,2020-10-08,141,3,,,,,,
48247,2020-10-09,141,3,,,,,,
48247,2020-10-10,148,3,,,,,,
48247,2020-10-11,148,3,,,,,,
48247,2020-10-12,148,3,,,,,,
48247,2020-10-13,155,3,,,,,,
48247,2020-10-14,155,3,,,,,,
48247,2020-10-15,155,3,,,,,,
48247,2020-10-16,155,3,,,,,,
48247,2020-10-17,156,3,,,,,,
48247,2020-10-18,156,4,,,,,,
48249,2020-10-04,1523,39,-13.0,-6.0,,,-15.0,
48249,2020-10-05,1535,39,-12.0,0.0,,,-28.0,5.0
48249,2020-10-06,1539,39,-13.0,-1.0,,,-30.0,7.0
48249,2020-10-07,1541,40,-14.0,-8.0,,,-26.0,6.0
48249,2020-10-08,1541,40,-16.0,-5.0,,,-26.0,8.0
48249,2020-10-09,1548,40,-14.0,-9.0,,,-26.0,9.0
48249,2020-10-10,1554,40,-16.0,-2.0,,,-12.0,
48249,2020-10-11,1559,40,-14.0,-4.0,,,-12.0,
48249,2020-10-12,1559,40,-22.0,-7.0,,,-32.0,9.0
48249,2020-10-13,1559,40,-18.0,-5.0,,,-28.0,7.0
48249,2020-10-14,1560,41,-18.0,-5.0,,,-23.0,7.0
48249,2020-10-15,1563,43,-14.0,-1.0,,,-26.0,6.0
48249,2020-10-16,1563,46,-22.0,-10.0,,,-27.0,10.0
48249,2020-10-17,1524,46,,,,,,
48249,2020-10-18,1525,46,,,,,,
48251,2020-10-04,3169,53,-4.0,-7.0,19.0,,-15.0,2.0
48251,2020-10-05,3169,53,-3.0,-5.0,20.0,,-25.0,4.0
48251,2020-10-06,3196,53,-3.0,-5.0,37.0,,-24.0,4.0
48251,2020-10-07,3234,53,-2.0,-5.0,46.0,,-20.0,4.0
48251,2020-10-08,3256,55,-3.0,-8.0,48.0,,-24.0,4.0
48251,2020-10-09,3272,55,-3.0,-8.0,46.0,,-23.0,4.0
48251,2020-10-10,3277,56,-6.0,-5.0,49.0,,-16.0,2.0
48251,2020-10-11,3277,56,-7.0,-10.0,-3.0,,-17.0,2.0
48251,2020-10-12,3277,56,-1.0,-8.0,28.0,,-34.0,8.0
48251,2020-10-13,3316,58,-4.0,-8.0,35.0,,-22.0,5.0
48251,2020-10-14,3337,59,-2.0,-7.0,42.0,,-19.0,5.0
48251,2020-10-15,3364,59,-1.0,-6.0,41.0,,-23.0,5.0
48251,2020-10-16,3384,60,-1.0,-7.0,33.0,,-22.0,3.0
48251,2020-10-17,3426,62,,,,,,
48251,2020-10-18,3426,62,,,,,,
48253,2020-10-04,568,0,,,,,-17.0,
48253,2020-10-05,568,0,,,,,-18.0,
48253,2020-10-06,577,0,,,,,-16.0,
48253,2020-10-07,565,0,,,,,-18.0,
48253,2020-10-08,567,0,,,,,-14.0,
48253,2020-10-09,569,0,,,,,-12.0,
48253,2020-10-10,568,0,,,,,-11.0,
48253,2020-10-11,568,0,,,,,-17.0,
48253,2020-10-12,568,0,,,,,-26.0,
48253,2020-10-13,573,1,,,,,-11.0,
48253,2020-10-14,572,1,,,,,-13.0,
48253,2020-10-15,574,1,,,,,-11.0,
48253,2020-10-16,577,1,,,,,-13.0,
48253,2020-10-17,586,2,,,,,,
48253,2020-10-18,586,2,,,,,,
48255,2020-10-04,944,17,,,,,-14.0,
48255,2020-10-05,948,17,,,,-56.0,-23.0,
48255,2020-10-06,946,17,-34.0,,,,-25.0,
48255,2020-10-07,946,17,-37.0,,,-65.0,-26.0,
48255,2020-10-08,946,17,-28.0,,,-64.0,-23.0,
48255,2020-10-09,945,17,-32.0,,,-54.0,-27.0,
48255,2020-10-10,942,17,,,,,-24.0,
48255,2020-10-11,942,17,,,,,-20.0,
48255,2020-10-12,944,17,-35.0,,,-54.0,-39.0,
48255,2020-10-13,944,17,-29.0,,,,-25.0,
48255,2020-10-14,943,17,-35.0,,,-46.0,-26.0,
48255,2020-10-15,943,17,-28.0,,,-44.0,-29.0,
48255,2020-10-16,942,17,-33.0,,,-50.0,-29.0,
48255,2020-10-17,946,17,,,,,,
48255,2020-10-18,946,17,,,,,,
48257,2020-10-04,3202,49,-8.0,15.0,,8.0,-10.0,2.0
48257,2020-10-05,3202,49,-8.0,3.0,,-16.0,-28.0,7.0
48257,2020-10-06,3221,49,-3.0,5.0,,-6.0,-26.0,7.0
48257,2020-10-07,3236,49,-3.0,10.0,,-12.0,-23.0,7.0
48257,2020-10-08,3249,49,-4.0,11.0,,-6.0,-23.0,7.0
48257,2020-10-09,3257,49,-5.0,7.0,,-2.0,-24.0,6.0
48257,2020-10-10,3265,49,-8.0,15.0,,9.0,-9.0,2.0
48257,2020-10-11,3265,49,-8.0,10.0,,-1.0,-9.0,3.0
48257,2020-10-12,3265,49,-9.0,5.0,,-12.0,-31.0,9.0
48257,2020-10-13,3303,50,-6.0,4.0,,-16.0,-27.0,8.0
48257,2020-10-14,3312,51,-3.0,10.0,,-3.0,-26.0,8.0
48257,2020-10-15,3330,51,-7.0,8.0,,-4.0,-24.0,8.0
48257,2020-10-16,3320,52,-5.0,6.0,,-7.0,-26.0,6.0
48257,2020-10-17,3379,52,,,,,,
48257,2020-10-18,3379,52,,,,,,
48259,2020-10-04,343,8,-11.0,-17.0,,-7.0,-24.0,
48259,2020-10-05,377,8,-15.0,-23.0,,-14.0,-24.0,7.0
48259,2020-10-06,377,9,-13.0,-21.0,,-16.0,-26.0,8.0
48259,2020-10-07,372,10,-9.0,-21.0,,-7.0,-23.0,7.0
48259,2020-10-08,371,10,-10.0,-20.0,,0.0,-26.0,8.0
48259,2020-10-09,371,10,-12.0,-19.0,,0.0,-28.0,5.0
48259,2020-10-10,372,10,-6.0,-5.0,,-3.0,-13.0,
48259,2020-10-11,372,10,-14.0,-23.0,,-10.0,-17.0,
48259,2020-10-12,375,10,-14.0,-28.0,,-12.0,-40.0,9.0
48259,2020-10-13,376,10,-14.0,-23.0,,-3.0,-26.0,7.0
48259,2020-10-14,376,10,-10.0,-13.0,,-10.0,-18.0,7.0
48259,2020-10-15,375,10,-11.0,-15.0,,-9.0,-22.0,7.0
48259,2020-10-16,375,10,-5.0,-12.0,,9.0,-18.0,4.0
48259,2020-10-17,374,10,,,,,,
48259,2020-10-18,374,10,,,,,,
48261,2020-10-04,7,2,,,,,,
48261,2020-10-05,7,2,,,,,,
48261,2020-10-06,7,2,,,,,,
48261,2020-10-07,7,2,,,,,,
48261,2020-10-08,7,2,,,,,,
48261,2020-10-09,7,2,,,,,,
48261,2020-10-10,7,2,,,,,,
48261,2020-10-11,7,2,,,,,,
48261,2020-10-12,7,2,,,,,,
48261,2020-10-13,7,2,,,,,,
48261,2020-10-14,7,2,,,,,,
48261,2020-10-15,7,2,,,,,,
48261,2020-10-16,7,2,,,,,,
48261,2020-10-17,7,2,,,,,,
48261,2020-10-18,7,2,,,,,,
48263,2020-10-04,9,0,,,,,,
48263,2020-10-05,9,0,,,,,,
48263,2020-10-06,9,0,,,,,,
48263,2020-10-07,9,0,,,,,,
48263,2020-10-08,9,0,,,,,,
48263,2020-10-09,9,0,,,,,,
48263,2020-10-10,9,0,,,,,,
48263,2020-10-11,9,0,,,,,,
48263,2020-10-12,9,0,,,,,,
48263,2020-10-13,9,0,,,,,,
48263,2020-10-14,9,0,,,,,,
48263,2020-10-15,9,0,,,,,,
48263,2020-10-16,9,0,,,,,,
48263,2020-10-17,10,0,,,,,,
48263,2020-10-18,10,0,,,,,,
48265,2020-10-04,606,11,1.0,-7.0,72.0,,-13.0,1.0
48265,2020-10-05,623,11,-3.0,-11.0,8.0,,-16.0,3.0
48265,2020-10-06,624,12,-7.0,-7.0,13.0,,-17.0,2.0
48265,2020-10-07,624,13,-4.0,-11.0,,,-13.0,2.0
48265,2020-10-08,633,13,-3.0,-7.0,,,-15.0,2.0
48265,2020-10-09,638,13,-5.0,-8.0,46.0,,-12.0,4.0
48265,2020-10-10,644,13,-4.0,-10.0,56.0,,-9.0,2.0
48265,2020-10-11,644,13,-6.0,-12.0,24.0,,-14.0,3.0
48265,2020-10-12,648,13,-6.0,-15.0,26.0,,-22.0,6.0
48265,2020-10-13,651,13,-2.0,-12.0,26.0,,-16.0,4.0
48265,2020-10-14,650,13,-4.0,-11.0,,,-14.0,4.0
48265,2020-10-15,658,13,3.0,-4.0,,,-15.0,2.0
48265,2020-10-16,666,13,-3.0,-7.0,56.0,,-13.0,4.0
48265,2020-10-17,669,13,,,,,,
48265,2020-10-18,669,13,,,,,,
48267,2020-10-04,17,1,,,,-2.0,,
48267,2020-10-05,17,1,,,,-7.0,,
48267,2020-10-06,17,1,,,,-11.0,,
48267,2020-10-07,17,1,,,,-10.0,,
48267,2020-10-08,17,1,,,,-7.0,,
48267,2020-10-09,18,1,,,,-22.0,,
48267,2020-10-10,20,1,,,,5.0,,
48267,2020-10-11,20,1,,,,-16.0,,
48267,2020-10-12,20,1,,,,-12.0,,
48267,2020-10-13,20,1,,,,-22.0,,
48267,2020-10-14,20,1,,,,-19.0,,
48267,2020-10-15,20,1,,,,-5.0,,
48267,2020-10-16,20,1,,,,-7.0,,
48267,2020-10-17,21,1,,,,,,
48267,2020-10-18,21,1,,,,,,
48269,2020-10-13,1,0,,,,,,
48269,2020-10-14,1,0,,,,,,
48269,2020-10-15,1,0,,,,,,
48269,2020-10-16,1,0,,,,,,
48269,2020-10-17,1,0,,,,,,
48269,2020-10-18,1,0,,,,,,
48271,2020-10-04,47,1,,,,,,
48271,2020-10-05,59,1,,,,,,
48271,2020-10-06,58,1,,,,,,
48271,2020-10-07,58,1,,,,,,
48271,2020-10-08,58,1,,,,,,
48271,2020-10-09,59,1,,,,,,
48271,2020-10-10,59,1,,,,,,
48271,2020-10-11,59,1,,,,,,
48271,2020-10-12,62,1,,,,,,
48271,2020-10-13,62,1,,,,,,
48271,2020-10-14,62,1,,,,,,
48271,2020-10-15,62,1,,,,,,
48271,2020-10-16,62,1,,,,,,
48271,2020-10-17,62,1,,,,,,
48271,2020-10-18,62,1,,,,,,
48273,2020-10-04,1018,46,-8.0,-3.0,-5.0,2.0,-21.0,
48273,2020-10-05,1021,46,-11.0,-1.0,,-2.0,-33.0,6.0
48273,2020-10-06,1022,46,-11.0,-3.0,-22.0,-9.0,-37.0,9.0
48273,2020-10-07,1022,46,-9.0,-1.0,,-10.0,-33.0,7.0
48273,2020-10-08,1024,47,-17.0,-6.0,,-10.0,-33.0,8.0
48273,2020-10-09,1025,48,-13.0,-5.0,-37.0,-11.0,-29.0,6.0
48273,2020-10-10,1028,48,-15.0,-6.0,10.0,8.0,-17.0,
48273,2020-10-11,1029,48,-14.0,-8.0,-3.0,-11.0,-19.0,
48273,2020-10-12,1029,48,-15.0,-7.0,,-7.0,-40.0,11.0
48273,2020-10-13,1029,48,-13.0,-11.0,-15.0,-10.0,-34.0,9.0
48273,2020-10-14,1030,49,-10.0,-6.0,,5.0,-32.0,8.0
48273,2020-10-15,1031,49,-13.0,-1.0,,1.0,-30.0,9.0
48273,2020-10-16,1031,49,-16.0,-4.0,-44.0,-5.0,-28.0,9.0
48273,2020-10-17,998,49,,,,,,
48273,2020-10-18,999,49,,,,,,
48275,2020-10-04,103,8,,,,,,
48275,2020-10-05,103,8,,,,,,
48275,2020-10-06,104,8,,,,,,
48275,2020-10-07,106,8,,,,,,
48275,2020-10-08,107,8,,,,,,
48275,2020-10-09,108,8,,,,,,
48275,2020-10-10,108,8,,,,,,
48275,2020-10-11,108,8,,,,,,
48275,2020-10-12,108,8,,,,,,
48275,2020-10-13,110,8,,,,,,
48275,2020-10-14,110,8,,,,,,
48275,2020-10-15,111,8,,,,,,
48275,2020-10-16,111,8,,,,,,
48275,2020-10-17,110,8,,,,,,
48275,2020-10-18,110,8,,,,,,
48277,2020-10-04,1251,38,9.0,15.0,,,2.0,1.0
48277,2020-10-05,1261,38,-1.0,4.0,,28.0,-15.0,1.0
48277,2020-10-06,1293,38,-3.0,3.0,,14.0,-15.0,2.0
48277,2020-10-07,1320,38,-1.0,11.0,,25.0,-12.0,2.0
48277,2020-10-08,1341,38,-2.0,12.0,,6.0,-15.0,2.0
48277,2020-10-09,1367,38,-5.0,4.0,,15.0,-18.0,4.0
48277,2020-10-10,1367,43,-2.0,6.0,,,-6.0,0.0
48277,2020-10-11,1367,43,1.0,10.0,,,1.0,1.0
48277,2020-10-12,1367,43,-5.0,0.0,,25.0,-23.0,4.0
48277,2020-10-13,1475,43,-3.0,3.0,,19.0,-18.0,4.0
48277,2020-10-14,1510,43,-2.0,15.0,,21.0,-11.0,3.0
48277,2020-10-15,1541,43,-5.0,10.0,,11.0,-15.0,3.0
48277,2020-10-16,1570,44,-7.0,5.0,,22.0,-17.0,3.0
48277,2020-10-17,1593,44,,,,,,
48277,2020-10-18,1593,44,,,,,,
48279,2020-10-04,346,23,,,,,-18.0,
48279,2020-10-05,346,23,,,,,-20.0,
48279,2020-10-06,346,23,,,,,-20.0,
48279,2020-10-07,353,23,,,,,-18.0,
48279,2020-10-08,354,23,,,,,-18.0,
48279,2020-10-09,356,23,,,,,-21.0,
48279,2020-10-10,374,23,,,,,-14.0,
48279,2020-10-11,374,23,,,,,-15.0,
48279,2020-10-12,374,23,,,,,-35.0,
48279,2020-10-13,389,23,,,,,-26.0,
48279,2020-10-14,402,23,,,,,-19.0,
48279,2020-10-15,427,23,,,,,-18.0,
48279,2020-10-16,447,23,,,,,-20.0,
48279,2020-10-17,452,23,,,,,,
48279,2020-10-18,452,23,,,,,,
48281,2020-10-04,263,9,4.0,,,,-11.0,
48281,2020-10-05,264,9,3.0,,,,-20.0,3.0
48281,2020-10-06,275,9,1.0,,,,-20.0,3.0
48281,2020-10-07,275,9,8.0,,,,-16.0,4.0
48281,2020-10-08,274,9,6.0,,,,-22.0,5.0
48281,2020-10-09,280,9,5.0,,,,-16.0,5.0
48281,2020-10-10,283,9,-4.0,,,,-5.0,
48281,2020-10-11,283,9,2.0,,,,-14.0,
48281,2020-10-12,283,9,9.0,,,,-37.0,10.0
48281,2020-10-13,286,9,4.0,,,,-19.0,4.0
48281,2020-10-14,292,9,5.0,,,,-16.0,4.0
48281,2020-10-15,292,9,4.0,,,,-19.0,4.0
48281,2020-10-16,294,9,6.0,,,,-13.0,4.0
48281,2020-10-17,297,9,,,,,,
48281,2020-10-18,297,9,,,,,,
48283,2020-10-04,349,11,,,,-19.0,,
48283,2020-10-05,349,11,,,,-23.0,,
48283,2020-10-06,351,11,,,,-14.0,,
48283,2020-10-07,349,11,,,,-12.0,,
48283,2020-10-08,360,13,,,,-12.0,,
48283,2020-10-09,360,13,,,,-17.0,,
48283,2020-10-10,359,13,,,,-24.0,,
48283,2020-10-11,359,13,,,,-13.0,,
48283,2020-10-12,359,13,,,,-11.0,,
48283,2020-10-13,360,13,,,,-7.0,,
48283,2020-10-14,354,13,,,,-9.0,,
48283,2020-10-15,350,13,,,,-13.0,,
48283,2020-10-16,349,13,,,,-15.0,,
48283,2020-10-17,349,13,,,,,,
48283,2020-10-18,349,13,,,,,,
48285,2020-10-04,1010,35,,,,,,
48285,2020-10-05,1040,35,,,,,-14.0,
48285,2020-10-06,1042,35,,,,,-16.0,
48285,2020-10-07,1033,35,,,,,-14.0,
48285,2020-10-08,1035,36,,,,,-17.0,
48285,2020-10-09,1037,36,,,,,-11.0,
48285,2020-10-10,1041,36,,,,,-12.0,
48285,2020-10-11,1041,36,,,,,,
48285,2020-10-12,1077,36,,,,,-27.0,
48285,2020-10-13,1084,36,,,,,-15.0,
48285,2020-10-14,1077,36,,,,,-12.0,
48285,2020-10-15,1081,36,,,,,-16.0,
48285,2020-10-16,1084,37,,,,,-12.0,
48285,2020-10-17,1087,37,,,,,,
48285,2020-10-18,1087,37,,,,,,
48287,2020-10-04,230,14,-5.0,,,,-22.0,
48287,2020-10-05,230,14,,,,,-15.0,
48287,2020-10-06,231,14,-14.0,,,,-20.0,
48287,2020-10-07,232,14,-5.0,,,,-22.0,
48287,2020-10-08,233,14,-2.0,,,,-18.0,
48287,2020-10-09,233,14,2.0,,,,-21.0,
48287,2020-10-10,234,14,-10.0,,,,-20.0,
48287,2020-10-11,234,14,-4.0,,,,-16.0,
48287,2020-10-12,234,14,,,,,-32.0,
48287,2020-10-13,234,14,-15.0,,,,-21.0,
48287,2020-10-14,234,14,-9.0,,,,-22.0,
48287,2020-10-15,235,14,-9.0,,,,-22.0,
48287,2020-10-16,235,14,-8.0,,,,-23.0,
48287,2020-10-17,235,14,,,,,,
48287,2020-10-18,235,14,,,,,,
48289,2020-10-04,257,6,,,,49.0,-21.0,
48289,2020-10-05,257,6,,,,23.0,-24.0,
48289,2020-10-06,268,6,,,,,-23.0,
48289,2020-10-07,269,7,,,,21.0,-17.0,
48289,2020-10-08,270,8,,,,23.0,-15.0,
48289,2020-10-09,281,8,,,,38.0,-21.0,
48289,2020-10-10,282,8,,,,39.0,-13.0,
48289,2020-10-11,282,8,,,,62.0,-21.0,
48289,2020-10-12,282,8,,,,31.0,-38.0,
48289,2020-10-13,286,9,,,,,-21.0,
48289,2020-10-14,297,9,,,,22.0,-12.0,
48289,2020-10-15,306,10,,,,27.0,-17.0,
48289,2020-10-16,316,10,,,,44.0,-20.0,
48289,2020-10-17,319,10,,,,,,
48289,2020-10-18,319,10,,,,,,
48291,2020-10-04,2240,51,-3.0,21.0,,26.0,-12.0,3.0
48291,2020-10-05,2261,51,-4.0,14.0,,1.0,-23.0,3.0
48291,2020-10-06,2259,51,-7.0,9.0,,7.0,-23.0,4.0
48291,2020-10-07,2264,51,-10.0,7.0,,-7.0,-20.0,4.0
48291,2020-10-08,2272,51,-4.0,11.0,,8.0,-23.0,7.0
48291,2020-10-09,2272,52,-12.0,3.0,,17.0,-28.0,12.0
48291,2020-10-10,2268,52,-2.0,21.0,,14.0,-8.0,4.0
48291,2020-10-11,2273,52,-4.0,19.0,,28.0,-6.0,4.0
48291,2020-10-12,2276,52,-9.0,11.0,,7.0,-26.0,6.0
48291,2020-10-13,2277,52,-8.0,8.0,,1.0,-22.0,6.0
48291,2020-10-14,2273,53,-5.0,8.0,,6.0,-19.0,5.0
48291,2020-10-15,2270,53,-5.0,7.0,,4.0,-22.0,7.0
48291,2020-10-16,2279,53,-9.0,5.0,,21.0,-27.0,9.0
48291,2020-10-17,2263,54,,,,,,
48291,2020-10-18,2267,54,,,,,,
48293,2020-10-04,589,15,,,,,-21.0,
48293,2020-10-05,591,15,,,,,-21.0,0.0
48293,2020-10-06,594,15,,,,,-23.0,1.0
48293,2020-10-07,600,15,,,,,-18.0,0.0
48293,2020-10-08,605,15,-4.0,,,,-19.0,4.0
48293,2020-10-09,611,15,4.0,-4.0,,,-19.0,
48293,2020-10-10,618,15,-9.0,,,,-15.0,
48293,2020-10-11,618,15,,,,,-23.0,
48293,2020-10-12,618,15,,,,,-33.0,5.0
48293,2020-10-13,623,15,,,,,-21.0,2.0
48293,2020-10-14,639,15,3.0,,,,-17.0,1.0
48293,2020-10-15,645,16,6.0,,,,-19.0,3.0
48293,2020-10-16,658,16,-8.0,-10.0,,,-19.0,
48293,2020-10-17,659,16,,,,,,
48293,2020-10-18,659,16,,,,,,
48295,2020-10-04,36,1,,,,,,
48295,2020-10-05,36,1,,,,,,
48295,2020-10-06,36,1,,,,,,
48295,2020-10-07,44,1,,,,,,
48295,2020-10-08,50,1,,,,,,
48295,2020-10-09,50,1,,,,,,
48295,2020-10-10,54,1,,,,,,
48295,2020-10-11,54,1,,,,,,
48295,2020-10-12,54,1,,,,,,
48295,2020-10-13,56,1,,,,,,
48295,2020-10-14,56,1,,,,,,
48295,2020-10-15,58,1,,,,,,
48295,2020-10-16,63,1,,,,,,
48295,2020-10-17,63,1,,,,,,
48295,2020-10-18,63,1,,,,,,
48297,2020-10-04,374,9,,,,4.0,-35.0,
48297,2020-10-05,374,9,,,,-18.0,-31.0,
48297,2020-10-06,374,9,,,,-17.0,-33.0,
48297,2020-10-07,374,9,,,,-15.0,-29.0,
48297,2020-10-08,374,9,,,,-12.0,-28.0,
48297,2020-10-09,374,9,,-14.0,,4.0,-30.0,
48297,2020-10-10,374,9,,,,1.0,-36.0,
48297,2020-10-11,374,9,,,,8.0,-36.0,
48297,2020-10-12,374,9,,,,5.0,-43.0,
48297,2020-10-13,374,9,,,,-13.0,-29.0,
48297,2020-10-14,374,9,,,,-9.0,-27.0,
48297,2020-10-15,374,9,,,,-6.0,-29.0,
48297,2020-10-16,374,9,,-24.0,,-3.0,-30.0,
48297,2020-10-17,374,9,,,,,,
48297,2020-10-18,374,9,,,,,,
48299,2020-10-04,138,2,,,29.0,,-18.0,
48299,2020-10-05,138,2,,,-13.0,,-20.0,1.0
48299,2020-10-06,143,2,,,2.0,,-18.0,0.0
48299,2020-10-07,143,2,-1.0,,1.0,,-13.0,-1.0
48299,2020-10-08,143,2,,,17.0,,-12.0,0.0
48299,2020-10-09,149,2,8.0,,24.0,,-13.0,1.0
48299,2020-10-10,149,2,6.0,,52.0,,-7.0,
48299,2020-10-11,149,2,,,,,-16.0,
48299,2020-10-12,149,2,,,0.0,,-22.0,4.0
48299,2020-10-13,153,2,,,-2.0,,-18.0,3.0
48299,2020-10-14,156,2,7.0,,-3.0,,-13.0,0.0
48299,2020-10-15,160,2,,,12.0,,-14.0,0.0
48299,2020-10-16,165,2,8.0,,18.0,,-13.0,2.0
48299,2020-10-17,165,2,,,,,,
48299,2020-10-18,165,2,,,,,,
48303,2020-10-04,12640,131,-7.0,-6.0,11.0,-30.0,-13.0,2.0
48303,2020-10-05,12766,132,-9.0,-12.0,27.0,-24.0,-19.0,5.0
48303,2020-10-06,12939,134,-4.0,-10.0,68.0,-18.0,-18.0,4.0
48303,2020-10-07,13070,135,-8.0,-10.0,26.0,-24.0,-21.0,6.0
48303,2020-10-08,13283,137,-7.0,-10.0,49.0,-25.0,-19.0,5.0
48303,2020-10-09,13515,137,-9.0,-8.0,34.0,-20.0,-19.0,6.0
48303,2020-10-10,13756,138,-15.0,-6.0,43.0,-28.0,-8.0,2.0
48303,2020-10-11,14006,139,-10.0,-6.0,6.0,-36.0,-10.0,3.0
48303,2020-10-12,14006,139,-11.0,-12.0,38.0,-28.0,-25.0,7.0
48303,2020-10-13,14377,149,-6.0,-5.0,67.0,-19.0,-17.0,5.0
48303,2020-10-14,14675,152,-8.0,-7.0,16.0,-23.0,-20.0,7.0
48303,2020-10-15,14921,152,-7.0,-6.0,31.0,-21.0,-20.0,6.0
48303,2020-10-16,15174,156,-11.0,-8.0,17.0,-19.0,-20.0,7.0
48303,2020-10-17,15401,156,,,,,,
48303,2020-10-18,15626,157,,,,,,
48305,2020-10-04,110,5,,,,,,
48305,2020-10-05,110,5,,,,,-17.0,
48305,2020-10-06,111,5,,,,,-16.0,
