FIPS,date,cases,deaths,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
48437,2020-03-28,0.0,0.0,,-4.0,,,,
48437,2020-03-29,1.0,0.0,,,,,,
48437,2020-03-30,1.0,0.0,,,,,-25.0,
48437,2020-03-31,1.0,0.0,,,,,-29.0,
48437,2020-04-01,1.0,0.0,,,,,-28.0,
48437,2020-04-02,1.0,0.0,,,,,-27.0,
48437,2020-04-03,1.0,0.0,,2.0,,,-31.0,
48437,2020-04-04,1.0,0.0,,-2.0,,,,
48437,2020-04-05,1.0,0.0,,,,,,
48437,2020-04-06,1.0,0.0,,,,,-30.0,
48437,2020-04-07,1.0,0.0,,,,,-31.0,
48437,2020-04-08,1.0,0.0,,,,,-30.0,
48437,2020-04-09,2.0,0.0,,,,,-35.0,
48437,2020-04-10,3.0,0.0,,,,,-38.0,
48437,2020-04-11,3.0,0.0,,,,,,
48437,2020-04-12,4.0,0.0,,,,,,
48437,2020-04-13,4.0,0.0,,,,,-32.0,
48437,2020-04-14,4.0,0.0,,,,,-37.0,
48437,2020-04-15,4.0,0.0,,,,,-31.0,
48437,2020-04-16,4.0,0.0,,,,,-36.0,
48437,2020-04-17,4.0,0.0,,,,,-33.0,
48437,2020-04-18,4.0,0.0,,,,,,
48437,2020-04-19,4.0,0.0,,,,,,
48437,2020-04-20,5.0,0.0,,,,,-34.0,
48437,2020-04-21,5.0,0.0,,,,,-33.0,
48437,2020-04-22,6.0,0.0,,,,,-31.0,
48437,2020-04-23,6.0,0.0,,,,,-28.0,
48437,2020-04-24,7.0,0.0,,,,,-26.0,
48437,2020-04-25,7.0,0.0,,,,,,
48437,2020-04-26,9.0,0.0,,,,,,
48437,2020-04-27,9.0,0.0,,,,,-24.0,
48437,2020-04-28,9.0,0.0,,,,,-27.0,
48437,2020-04-29,9.0,0.0,,,,,-29.0,
48437,2020-04-30,9.0,0.0,,,,,-29.0,
48437,2020-05-01,9.0,0.0,,,,,-30.0,
48437,2020-05-02,9.0,0.0,,,,,,
48437,2020-05-03,9.0,0.0,,,,,,
48437,2020-05-04,9.0,0.0,,,,,-23.0,
48437,2020-05-05,10.0,0.0,,,,,-28.0,
48437,2020-05-06,11.0,0.0,,,,,-25.0,
48437,2020-05-07,11.0,0.0,,,,,-28.0,
48437,2020-05-08,11.0,0.0,,,,,-32.0,
48437,2020-05-09,11.0,0.0,,,,,,
48437,2020-05-10,12.0,0.0,,,,,,
48437,2020-05-11,12.0,0.0,,,,,-24.0,
48437,2020-05-12,13.0,0.0,,,,,-23.0,
48437,2020-05-13,13.0,0.0,,,,,-29.0,
48437,2020-05-14,13.0,0.0,,,,,-28.0,
48437,2020-05-15,14.0,0.0,,,,,-32.0,
48437,2020-05-16,14.0,0.0,,,,,,
48437,2020-05-17,14.0,0.0,,,,,,
48437,2020-05-18,15.0,0.0,,,,,-21.0,
48437,2020-05-19,15.0,0.0,,,,,-28.0,
48437,2020-05-20,15.0,0.0,,,,,-26.0,
48437,2020-05-21,15.0,0.0,,,,,-29.0,
48437,2020-05-22,15.0,0.0,,,,,-28.0,
48437,2020-05-23,17.0,0.0,,,,,,
48437,2020-05-24,17.0,0.0,,,,,,
48437,2020-05-25,17.0,0.0,,,,,-54.0,
48437,2020-05-26,17.0,0.0,,,,,-19.0,
48437,2020-05-27,17.0,0.0,,,,,-21.0,
48437,2020-05-28,18.0,0.0,,,,,-23.0,
48437,2020-05-29,18.0,0.0,,,,,-29.0,
48437,2020-05-30,17.0,0.0,,,,,,
48437,2020-05-31,17.0,0.0,,,,,,
48437,2020-06-01,17.0,0.0,,,,,-20.0,
48437,2020-06-02,17.0,0.0,,,,,-26.0,
48437,2020-06-03,17.0,0.0,,,,,-21.0,
48437,2020-06-04,18.0,0.0,,,,,-26.0,
48437,2020-06-05,18.0,0.0,,,,,-22.0,
48437,2020-06-06,18.0,1.0,,,,,,
48437,2020-06-07,18.0,1.0,,,,,,
48437,2020-06-08,18.0,1.0,,,,,-24.0,
48437,2020-06-09,18.0,1.0,,,,,-24.0,
48437,2020-06-10,18.0,1.0,,,,,-28.0,
48437,2020-06-11,19.0,1.0,,,,,-29.0,
48437,2020-06-12,21.0,1.0,,,,,-25.0,
48437,2020-06-13,21.0,1.0,,,,,,
48437,2020-06-14,21.0,1.0,,,,,,
48437,2020-06-15,21.0,1.0,,,,,-21.0,
48437,2020-06-16,21.0,1.0,,,,,-20.0,
48437,2020-06-17,23.0,1.0,,,,,-21.0,
48437,2020-06-18,23.0,1.0,,,,,-20.0,
48437,2020-06-19,23.0,1.0,,,,,-27.0,
48437,2020-06-20,23.0,1.0,,,,,,
48437,2020-06-21,23.0,1.0,,,,,,
48437,2020-06-22,23.0,1.0,,,,,-26.0,
48437,2020-06-23,23.0,1.0,,,,,-25.0,
48437,2020-06-24,24.0,1.0,,,,,-22.0,
48437,2020-06-25,26.0,1.0,,,,,-28.0,
48437,2020-06-26,28.0,1.0,,,,,-29.0,
48437,2020-06-27,31.0,1.0,,,,,,
48437,2020-06-28,31.0,1.0,,,,,,
48437,2020-06-29,31.0,1.0,,,,,-26.0,
48437,2020-06-30,31.0,1.0,,,,,-27.0,
48437,2020-07-01,35.0,1.0,,,,,-22.0,
48437,2020-07-02,35.0,1.0,,,,,-33.0,
48437,2020-07-03,37.0,1.0,,,,,-44.0,
48437,2020-07-04,38.0,1.0,,,,,,
48437,2020-07-05,38.0,1.0,,,,,,
48437,2020-07-06,38.0,1.0,,,,,-28.0,
48437,2020-07-07,44.0,1.0,,,,,-34.0,
48437,2020-07-08,45.0,1.0,,,,,-25.0,
48437,2020-07-09,51.0,1.0,,,,,-27.0,
48437,2020-07-10,53.0,1.0,,,,,-30.0,
48437,2020-07-11,53.0,1.0,,,,,,
48437,2020-07-12,53.0,1.0,,,,,,
48437,2020-07-13,53.0,1.0,,,,,-30.0,
48437,2020-07-14,58.0,1.0,,,,,-29.0,
48437,2020-07-15,60.0,1.0,,,,,-28.0,
48437,2020-07-16,62.0,1.0,,,,,-31.0,
48437,2020-07-17,63.0,1.0,,,,,-31.0,
48437,2020-07-18,64.0,1.0,,,,,,
48437,2020-07-19,64.0,1.0,,,,,,
48437,2020-07-20,65.0,1.0,,,,,-28.0,
48437,2020-07-21,67.0,1.0,,,,,-36.0,
48437,2020-07-22,69.0,1.0,,,,,-27.0,
48437,2020-07-23,69.0,1.0,,,,,-32.0,
48437,2020-07-24,72.0,1.0,,,,,-31.0,
48437,2020-07-25,72.0,1.0,,,,,,
48437,2020-07-26,72.0,1.0,,,,,,
48437,2020-07-27,72.0,2.0,,,,,-28.0,
48437,2020-07-28,72.0,2.0,,,,,-27.0,
48437,2020-07-29,73.0,2.0,,,,,-27.0,
48437,2020-07-30,74.0,2.0,,,,,-31.0,
48437,2020-07-31,75.0,2.0,,,,,-30.0,
48437,2020-08-01,75.0,2.0,,,,,,
48437,2020-08-02,75.0,2.0,,,,,,
48437,2020-08-03,75.0,2.0,,,,,-25.0,
48437,2020-08-04,76.0,2.0,,,,,-26.0,
48437,2020-08-05,79.0,2.0,,,,,-21.0,
48437,2020-08-06,79.0,2.0,,,,,-22.0,
48437,2020-08-07,80.0,2.0,,,,,-26.0,
48437,2020-08-08,80.0,2.0,,,,,,
48437,2020-08-09,80.0,2.0,,,,,,
48437,2020-08-10,80.0,2.0,,,,,-22.0,
48437,2020-08-11,82.0,2.0,,,,,-25.0,
48437,2020-08-12,82.0,2.0,,,,,-22.0,
48437,2020-08-13,82.0,2.0,,,,,-21.0,
48437,2020-08-14,82.0,2.0,,,,,-25.0,
48437,2020-08-15,83.0,3.0,,,,,,
48437,2020-08-16,83.0,3.0,,,,,,
48437,2020-08-17,83.0,3.0,,,,,,
48437,2020-08-18,84.0,3.0,,,,,,
48437,2020-08-19,85.0,3.0,,,,,,
48437,2020-08-20,87.0,3.0,,,,,,
48437,2020-08-21,88.0,3.0,,,,,,
48437,2020-08-22,88.0,3.0,,,,,,
48437,2020-08-23,88.0,3.0,,,,,,
48437,2020-08-24,88.0,3.0,,,,,,
48437,2020-08-25,91.0,3.0,,,,,,
48437,2020-08-26,91.0,3.0,,,,,,
48437,2020-08-27,93.0,3.0,,,,,,
48437,2020-08-28,93.0,3.0,,,,,,
48437,2020-08-29,93.0,3.0,,,,,,
48437,2020-08-30,93.0,3.0,,,,,,
48437,2020-08-31,93.0,3.0,,,,,,
48437,2020-09-01,94.0,3.0,,,,,,
48437,2020-09-02,94.0,3.0,,,,,,
48437,2020-09-03,94.0,3.0,,,,,,
48437,2020-09-04,95.0,3.0,,,,,,
48437,2020-09-05,95.0,3.0,,,,,,
48437,2020-09-06,95.0,3.0,,,,,,
48437,2020-09-07,95.0,3.0,,,,,,
48437,2020-09-08,95.0,3.0,,,,,,
48437,2020-09-09,96.0,3.0,,,,,,
48437,2020-09-10,96.0,3.0,,,,,,
48437,2020-09-11,96.0,3.0,,,,,-15.0,
48437,2020-09-12,101.0,3.0,,,,,,
48437,2020-09-13,101.0,3.0,,,,,,
48437,2020-09-14,101.0,3.0,,,,,-10.0,
48437,2020-09-15,102.0,3.0,,,,,-15.0,
48437,2020-09-16,100.0,3.0,,,,,-15.0,
48437,2020-09-17,97.0,3.0,,,,,-19.0,
48437,2020-09-18,98.0,3.0,,,,,-9.0,
48437,2020-09-19,99.0,3.0,,,,,,
48437,2020-09-20,99.0,3.0,,,,,,
48437,2020-09-21,99.0,3.0,,,,,-11.0,
48437,2020-09-22,100.0,3.0,,,,,-14.0,
48437,2020-09-23,104.0,3.0,,,,,-9.0,
48437,2020-09-24,104.0,3.0,,,,,-12.0,
48437,2020-09-25,104.0,3.0,,,,,-18.0,
48437,2020-09-26,109.0,3.0,,,,,,
48437,2020-09-27,109.0,3.0,,,,,,
48437,2020-09-28,109.0,3.0,,,,,-9.0,
48437,2020-09-29,106.0,3.0,,,,,-12.0,
48437,2020-09-30,107.0,3.0,,,,,-12.0,
48437,2020-10-01,107.0,3.0,,,,,-13.0,
48437,2020-10-02,107.0,3.0,,,,,-9.0,
48437,2020-10-03,107.0,3.0,,,,,,
48439,2020-02-15,0.0,0.0,1.0,1.0,11.0,1.0,2.0,-1.0
48439,2020-02-16,0.0,0.0,10.0,3.0,48.0,-3.0,1.0,-1.0
48439,2020-02-17,0.0,0.0,8.0,2.0,50.0,2.0,-18.0,4.0
48439,2020-02-18,0.0,0.0,-3.0,-2.0,-6.0,13.0,1.0,1.0
48439,2020-02-19,0.0,0.0,-2.0,-1.0,-9.0,6.0,3.0,1.0
48439,2020-02-20,0.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0
48439,2020-02-21,0.0,0.0,2.0,0.0,3.0,2.0,4.0,-2.0
48439,2020-02-22,0.0,0.0,3.0,0.0,11.0,2.0,4.0,-1.0
48439,2020-02-23,0.0,0.0,2.0,-1.0,-25.0,-1.0,2.0,0.0
48439,2020-02-24,0.0,0.0,2.0,1.0,14.0,3.0,5.0,-1.0
48439,2020-02-25,0.0,0.0,5.0,1.0,25.0,7.0,3.0,-1.0
48439,2020-02-26,0.0,0.0,10.0,7.0,12.0,7.0,4.0,-2.0
48439,2020-02-27,0.0,0.0,10.0,7.0,39.0,7.0,2.0,-2.0
48439,2020-02-28,0.0,0.0,9.0,6.0,39.0,5.0,5.0,-4.0
48439,2020-02-29,0.0,0.0,11.0,7.0,49.0,5.0,4.0,-3.0
48439,2020-03-01,0.0,0.0,16.0,9.0,32.0,-1.0,3.0,-2.0
48439,2020-03-02,0.0,0.0,8.0,6.0,9.0,2.0,5.0,-2.0
48439,2020-03-03,0.0,0.0,12.0,9.0,46.0,4.0,3.0,-2.0
48439,2020-03-04,0.0,0.0,4.0,3.0,-18.0,-1.0,2.0,2.0
48439,2020-03-05,0.0,0.0,11.0,9.0,53.0,1.0,2.0,-2.0
48439,2020-03-06,0.0,0.0,7.0,5.0,34.0,0.0,3.0,-3.0
48439,2020-03-07,0.0,0.0,3.0,2.0,22.0,0.0,3.0,-2.0
48439,2020-03-08,0.0,0.0,7.0,1.0,-1.0,-7.0,1.0,-1.0
48439,2020-03-09,0.0,0.0,7.0,3.0,18.0,-8.0,-13.0,3.0
48439,2020-03-10,1.0,0.0,12.0,4.0,92.0,0.0,-14.0,2.0
48439,2020-03-11,1.0,0.0,15.0,13.0,100.0,-2.0,-14.0,1.0
48439,2020-03-12,1.0,0.0,11.0,24.0,65.0,-10.0,-17.0,2.0
48439,2020-03-13,2.0,0.0,-1.0,39.0,-25.0,-17.0,-19.0,5.0
48439,2020-03-14,4.0,0.0,-16.0,15.0,-36.0,-16.0,-5.0,4.0
48439,2020-03-15,4.0,0.0,-16.0,4.0,-43.0,-24.0,-9.0,5.0
48439,2020-03-16,5.0,0.0,-7.0,19.0,-5.0,-30.0,-19.0,8.0
48439,2020-03-17,6.0,0.0,-14.0,18.0,9.0,-30.0,-24.0,11.0
48439,2020-03-18,6.0,0.0,-17.0,18.0,41.0,-40.0,-27.0,13.0
48439,2020-03-19,19.0,0.0,-26.0,13.0,13.0,-49.0,-32.0,15.0
48439,2020-03-20,29.0,1.0,-31.0,16.0,-25.0,-53.0,-33.0,16.0
48439,2020-03-21,47.0,1.0,-42.0,4.0,-13.0,-48.0,-21.0,12.0
48439,2020-03-22,47.0,1.0,-47.0,-6.0,-44.0,-60.0,-31.0,12.0
48439,2020-03-23,57.0,1.0,-35.0,-3.0,-13.0,-60.0,-37.0,17.0
48439,2020-03-24,57.0,1.0,-32.0,3.0,45.0,-56.0,-42.0,18.0
48439,2020-03-25,71.0,1.0,-41.0,-12.0,26.0,-61.0,-45.0,20.0
48439,2020-03-26,90.0,1.0,-40.0,-12.0,25.0,-65.0,-46.0,21.0
48439,2020-03-27,114.0,1.0,-42.0,-12.0,4.0,-67.0,-45.0,21.0
48439,2020-03-28,114.0,1.0,-49.0,-14.0,-7.0,-64.0,-32.0,15.0
48439,2020-03-29,139.0,1.0,-48.0,-20.0,-16.0,-71.0,-36.0,13.0
48439,2020-03-30,139.0,1.0,-43.0,-21.0,-48.0,-71.0,-46.0,21.0
48439,2020-03-31,175.0,1.0,-36.0,-10.0,16.0,-64.0,-47.0,20.0
48439,2020-04-01,288.0,3.0,-34.0,-5.0,34.0,-64.0,-46.0,20.0
48439,2020-04-02,325.0,6.0,-39.0,-9.0,0.0,-68.0,-49.0,22.0
48439,2020-04-03,383.0,7.0,-43.0,-9.0,-46.0,-71.0,-48.0,23.0
48439,2020-04-04,383.0,9.0,-55.0,-17.0,-64.0,-70.0,-38.0,18.0
48439,2020-04-05,404.0,11.0,-51.0,-20.0,-42.0,-74.0,-39.0,14.0
48439,2020-04-06,452.0,13.0,-41.0,-17.0,-20.0,-71.0,-47.0,20.0
48439,2020-04-07,452.0,18.0,-37.0,-12.0,29.0,-65.0,-49.0,21.0
48439,2020-04-08,588.0,19.0,-36.0,-10.0,35.0,-68.0,-48.0,20.0
48439,2020-04-09,637.0,20.0,-38.0,-10.0,8.0,-69.0,-50.0,21.0
48439,2020-04-10,705.0,21.0,-37.0,-4.0,24.0,-70.0,-53.0,22.0
48439,2020-04-11,705.0,21.0,-48.0,-9.0,-40.0,-72.0,-39.0,17.0
48439,2020-04-12,806.0,25.0,-58.0,-28.0,-33.0,-75.0,-42.0,13.0
48439,2020-04-13,876.0,25.0,-40.0,-18.0,-22.0,-70.0,-47.0,20.0
48439,2020-04-14,929.0,29.0,-38.0,-16.0,-9.0,-65.0,-48.0,22.0
48439,2020-04-15,990.0,30.0,-28.0,-5.0,30.0,-65.0,-46.0,20.0
48439,2020-04-16,990.0,34.0,-32.0,-7.0,36.0,-68.0,-47.0,20.0
48439,2020-04-17,1175.0,35.0,-38.0,-12.0,-23.0,-68.0,-46.0,21.0
48439,2020-04-18,1229.0,38.0,-44.0,-12.0,-16.0,-67.0,-32.0,14.0
48439,2020-04-19,1242.0,39.0,-44.0,-18.0,-21.0,-72.0,-36.0,12.0
48439,2020-04-20,1249.0,39.0,-33.0,-14.0,7.0,-68.0,-45.0,19.0
48439,2020-04-21,1333.0,42.0,-32.0,-11.0,36.0,-63.0,-47.0,20.0
48439,2020-04-22,1430.0,44.0,-33.0,-9.0,27.0,-65.0,-47.0,21.0
48439,2020-04-23,1559.0,45.0,-31.0,-7.0,52.0,-66.0,-47.0,19.0
48439,2020-04-24,1706.0,48.0,-34.0,-8.0,18.0,-66.0,-46.0,19.0
48439,2020-04-25,1836.0,52.0,-40.0,-9.0,17.0,-64.0,-31.0,12.0
48439,2020-04-26,1947.0,53.0,-38.0,-13.0,4.0,-70.0,-35.0,10.0
48439,2020-04-27,2019.0,53.0,-30.0,-11.0,9.0,-66.0,-44.0,18.0
48439,2020-04-28,2088.0,58.0,-29.0,-8.0,27.0,-61.0,-46.0,13.0
48439,2020-04-29,2149.0,61.0,-26.0,-2.0,56.0,-62.0,-45.0,18.0
48439,2020-04-30,2246.0,68.0,-26.0,-2.0,57.0,-63.0,-46.0,18.0
48439,2020-05-01,2388.0,69.0,-26.0,-2.0,26.0,-62.0,-43.0,17.0
48439,2020-05-02,2503.0,71.0,-34.0,-3.0,17.0,-61.0,-28.0,11.0
48439,2020-05-03,2584.0,75.0,-31.0,-8.0,4.0,-67.0,-29.0,9.0
48439,2020-05-04,2624.0,77.0,-23.0,-6.0,11.0,-64.0,-42.0,16.0
48439,2020-05-05,2686.0,83.0,-19.0,0.0,49.0,-58.0,-43.0,17.0
48439,2020-05-06,2813.0,88.0,-18.0,3.0,80.0,-58.0,-42.0,16.0
48439,2020-05-07,2956.0,90.0,-22.0,0.0,54.0,-60.0,-43.0,17.0
48439,2020-05-08,3127.0,95.0,-23.0,1.0,17.0,-59.0,-41.0,16.0
48439,2020-05-09,3210.0,101.0,-27.0,10.0,24.0,-55.0,-24.0,8.0
48439,2020-05-10,3695.0,103.0,-24.0,6.0,12.0,-62.0,-24.0,5.0
48439,2020-05-11,3745.0,104.0,-21.0,-8.0,23.0,-59.0,-40.0,15.0
48439,2020-05-12,3810.0,109.0,-21.0,-4.0,23.0,-55.0,-41.0,18.0
48439,2020-05-13,4076.0,114.0,-17.0,3.0,65.0,-57.0,-40.0,16.0
48439,2020-05-14,4211.0,117.0,-19.0,-1.0,58.0,-58.0,-41.0,16.0
48439,2020-05-15,4266.0,120.0,-22.0,-2.0,25.0,-59.0,-40.0,15.0
48439,2020-05-16,4350.0,121.0,-40.0,-18.0,-59.0,-60.0,-27.0,14.0
48439,2020-05-17,4447.0,123.0,-20.0,-2.0,20.0,-61.0,-21.0,7.0
48439,2020-05-18,4559.0,123.0,-16.0,-3.0,24.0,-58.0,-38.0,14.0
48439,2020-05-19,4643.0,130.0,-13.0,0.0,50.0,-53.0,-39.0,15.0
48439,2020-05-20,4711.0,132.0,-11.0,4.0,80.0,-53.0,-38.0,14.0
48439,2020-05-21,4803.0,139.0,-13.0,2.0,53.0,-55.0,-40.0,15.0
48439,2020-05-22,4899.0,141.0,-16.0,2.0,33.0,-53.0,-38.0,13.0
48439,2020-05-23,4951.0,143.0,-26.0,-1.0,23.0,-51.0,-20.0,7.0
48439,2020-05-24,4977.0,144.0,-23.0,-7.0,-1.0,-62.0,-22.0,6.0
48439,2020-05-25,4977.0,144.0,-26.0,-13.0,-23.0,-64.0,-72.0,25.0
48439,2020-05-26,5039.0,144.0,-14.0,0.0,55.0,-47.0,-38.0,15.0
48439,2020-05-27,5190.0,155.0,-10.0,3.0,75.0,-51.0,-36.0,14.0
48439,2020-05-28,5294.0,158.0,-10.0,1.0,69.0,-54.0,-37.0,14.0
48439,2020-05-29,5379.0,160.0,-14.0,0.0,46.0,-55.0,-35.0,12.0
48439,2020-05-30,5463.0,165.0,-22.0,-2.0,39.0,-52.0,-10.0,5.0
48439,2020-05-31,5513.0,165.0,-17.0,-4.0,29.0,-58.0,-13.0,5.0
48439,2020-06-01,5534.0,165.0,-12.0,-2.0,27.0,-55.0,-36.0,13.0
48439,2020-06-02,5623.0,167.0,-11.0,2.0,54.0,-50.0,-37.0,14.0
48439,2020-06-03,5761.0,168.0,-7.0,7.0,69.0,-51.0,-36.0,13.0
48439,2020-06-04,5863.0,173.0,-10.0,3.0,63.0,-52.0,-37.0,13.0
48439,2020-06-05,5985.0,174.0,-13.0,2.0,34.0,-52.0,-36.0,11.0
48439,2020-06-06,6073.0,176.0,-20.0,-1.0,31.0,-48.0,-14.0,5.0
48439,2020-06-07,6150.0,178.0,-14.0,-4.0,19.0,-55.0,-15.0,4.0
48439,2020-06-08,6369.0,178.0,-11.0,-3.0,24.0,-52.0,-35.0,12.0
48439,2020-06-09,6433.0,184.0,-9.0,1.0,53.0,-48.0,-37.0,13.0
48439,2020-06-10,6599.0,189.0,-6.0,4.0,89.0,-47.0,-35.0,12.0
48439,2020-06-11,6824.0,190.0,-8.0,2.0,71.0,-50.0,-37.0,12.0
48439,2020-06-12,7120.0,191.0,-12.0,1.0,44.0,-49.0,-36.0,10.0
48439,2020-06-13,7253.0,194.0,-20.0,-1.0,43.0,-45.0,-11.0,4.0
48439,2020-06-14,7334.0,197.0,-13.0,-4.0,29.0,-52.0,-14.0,4.0
48439,2020-06-15,7498.0,197.0,-10.0,-3.0,31.0,-49.0,-35.0,11.0
48439,2020-06-16,7642.0,198.0,-9.0,1.0,68.0,-44.0,-37.0,12.0
48439,2020-06-17,7822.0,199.0,-6.0,5.0,86.0,-45.0,-36.0,12.0
48439,2020-06-18,8099.0,205.0,-7.0,3.0,76.0,-47.0,-37.0,11.0
48439,2020-06-19,8331.0,207.0,-12.0,1.0,44.0,-47.0,-37.0,10.0
48439,2020-06-20,8511.0,208.0,-18.0,3.0,33.0,-43.0,-12.0,4.0
48439,2020-06-21,8955.0,208.0,-19.0,-6.0,-5.0,-52.0,-15.0,4.0
48439,2020-06-22,9126.0,210.0,-12.0,-6.0,16.0,-48.0,-39.0,13.0
48439,2020-06-23,9386.0,211.0,-12.0,-5.0,23.0,-45.0,-40.0,15.0
48439,2020-06-24,9846.0,215.0,-7.0,2.0,80.0,-44.0,-36.0,12.0
48439,2020-06-25,10363.0,218.0,-10.0,1.0,73.0,-46.0,-38.0,12.0
48439,2020-06-26,10706.0,222.0,-16.0,-1.0,45.0,-48.0,-38.0,11.0
48439,2020-06-27,11083.0,224.0,-24.0,-5.0,40.0,-43.0,-14.0,6.0
48439,2020-06-28,11476.0,225.0,-20.0,-9.0,14.0,-50.0,-13.0,6.0
48439,2020-06-29,11739.0,225.0,-13.0,-6.0,25.0,-47.0,-38.0,12.0
48439,2020-06-30,12344.0,228.0,-10.0,-2.0,54.0,-42.0,-39.0,13.0
48439,2020-07-01,12950.0,231.0,-7.0,5.0,60.0,-37.0,-38.0,12.0
48439,2020-07-02,13423.0,233.0,-7.0,4.0,32.0,-39.0,-42.0,12.0
48439,2020-07-03,13423.0,233.0,-11.0,12.0,44.0,-44.0,-58.0,15.0
48439,2020-07-04,13423.0,233.0,-39.0,-8.0,29.0,-46.0,-33.0,8.0
48439,2020-07-05,14008.0,236.0,-28.0,-17.0,-7.0,-47.0,-21.0,5.0
48439,2020-07-06,14828.0,238.0,-15.0,-7.0,4.0,-43.0,-43.0,14.0
48439,2020-07-07,15585.0,248.0,-14.0,-4.0,50.0,-33.0,-42.0,14.0
48439,2020-07-08,16180.0,254.0,-11.0,0.0,61.0,-37.0,-40.0,13.0
48439,2020-07-09,16700.0,259.0,-13.0,-1.0,57.0,-38.0,-41.0,13.0
48439,2020-07-10,17334.0,262.0,-17.0,-3.0,30.0,-40.0,-39.0,12.0
48439,2020-07-11,17757.0,268.0,-25.0,-5.0,20.0,-34.0,-14.0,6.0
48439,2020-07-12,18161.0,272.0,-20.0,-8.0,1.0,-40.0,-17.0,6.0
48439,2020-07-13,18483.0,272.0,-15.0,-6.0,7.0,-40.0,-40.0,13.0
48439,2020-07-14,19014.0,272.0,-12.0,-2.0,47.0,-39.0,-41.0,13.0
48439,2020-07-15,19871.0,277.0,-11.0,1.0,58.0,-41.0,-39.0,13.0
48439,2020-07-16,20433.0,283.0,-13.0,-1.0,52.0,-39.0,-40.0,13.0
48439,2020-07-17,20907.0,288.0,-17.0,-4.0,32.0,-41.0,-39.0,12.0
48439,2020-07-18,21195.0,293.0,-24.0,-6.0,38.0,-35.0,-15.0,6.0
48439,2020-07-19,21617.0,298.0,-19.0,-9.0,18.0,-42.0,-17.0,5.0
48439,2020-07-20,22002.0,299.0,-15.0,-8.0,19.0,-41.0,-40.0,12.0
48439,2020-07-21,22665.0,304.0,-12.0,-5.0,56.0,-40.0,-41.0,13.0
48439,2020-07-22,23536.0,310.0,-11.0,-1.0,61.0,-42.0,-38.0,13.0
48439,2020-07-23,23967.0,319.0,-13.0,-4.0,56.0,-40.0,-40.0,13.0
48439,2020-07-24,24562.0,329.0,-16.0,-5.0,30.0,-41.0,-39.0,11.0
48439,2020-07-25,25146.0,344.0,-23.0,-7.0,43.0,-35.0,-15.0,6.0
48439,2020-07-26,25499.0,348.0,-19.0,-10.0,24.0,-42.0,-17.0,5.0
48439,2020-07-27,25739.0,348.0,-14.0,-8.0,25.0,-42.0,-40.0,12.0
48439,2020-07-28,26315.0,349.0,-15.0,-8.0,29.0,-41.0,-40.0,14.0
48439,2020-07-29,27151.0,355.0,-11.0,-1.0,65.0,-41.0,-39.0,12.0
48439,2020-07-30,27823.0,363.0,-12.0,-3.0,54.0,-40.0,-40.0,12.0
48439,2020-07-31,28410.0,381.0,-14.0,-2.0,40.0,-38.0,-39.0,10.0
48439,2020-08-01,28871.0,388.0,-22.0,-5.0,39.0,-32.0,-15.0,5.0
48439,2020-08-02,29054.0,391.0,-17.0,-8.0,20.0,-39.0,-17.0,4.0
48439,2020-08-03,29357.0,391.0,-12.0,-6.0,26.0,-39.0,-39.0,11.0
48439,2020-08-04,30162.0,398.0,-11.0,-4.0,59.0,-40.0,-40.0,12.0
48439,2020-08-05,31835.0,410.0,-10.0,0.0,77.0,-42.0,-39.0,12.0
48439,2020-08-06,32299.0,422.0,-12.0,-3.0,64.0,-39.0,-40.0,12.0
48439,2020-08-07,32590.0,437.0,-15.0,-4.0,33.0,-40.0,-38.0,10.0
48439,2020-08-08,33369.0,445.0,-21.0,-5.0,36.0,-35.0,-15.0,5.0
48439,2020-08-09,33860.0,447.0,-16.0,-8.0,13.0,-39.0,-16.0,4.0
48439,2020-08-10,34165.0,449.0,-14.0,-8.0,18.0,-39.0,-39.0,11.0
48439,2020-08-11,34369.0,457.0,-13.0,-5.0,48.0,-40.0,-40.0,12.0
48439,2020-08-12,34774.0,469.0,-11.0,-2.0,48.0,-42.0,-39.0,12.0
48439,2020-08-13,35129.0,480.0,-14.0,-4.0,41.0,-41.0,-40.0,12.0
48439,2020-08-14,35629.0,492.0,-17.0,-6.0,16.0,-40.0,-39.0,10.0
48439,2020-08-15,37072.0,499.0,-22.0,-6.0,16.0,-33.0,-17.0,5.0
48439,2020-08-16,37760.0,504.0,-20.0,-12.0,-7.0,-40.0,-18.0,5.0
48439,2020-08-17,38016.0,504.0,-16.0,-9.0,12.0,-37.0,-39.0,11.0
48439,2020-08-18,38476.0,513.0,-15.0,-7.0,43.0,-40.0,-38.0,12.0
48439,2020-08-19,38822.0,528.0,-13.0,-3.0,64.0,-43.0,-37.0,11.0
48439,2020-08-20,39053.0,537.0,-14.0,-6.0,52.0,-38.0,-39.0,12.0
48439,2020-08-21,39328.0,547.0,-17.0,-8.0,32.0,-39.0,-37.0,10.0
48439,2020-08-22,39556.0,557.0,-21.0,-7.0,31.0,-35.0,-14.0,4.0
48439,2020-08-23,39811.0,564.0,-17.0,-10.0,13.0,-37.0,-15.0,4.0
